2012,8,17,6,38,3,39,3
2014,5,9,1,2,2,1,1
2016,3,7,12,45,7,46,4
2011,3,1,10,51,6,44,3
2008,7,7,22,31,29,23,20
2014,11,18,21,43,25,40,12
2014,11,7,18,53,9,43,6
2008,7,23,13,73,16,58,6
2014,5,4,7,34,3,40,0
2009,12,10,7,36,13,57,4
2012,8,30,13,69,6,40,3
2015,2,28,14,32,12,44,14
2018,7,5,5,17,0,15,2
2015,6,2,15,46,11,60,13
2016,9,3,9,40,3,31,3
2007,6,10,9,72,5,59,5
2018,7,12,19,66,16,72,17
2008,3,6,16,58,8,60,12
2012,11,2,13,60,7,50,9
2006,11,20,10,75,5,63,3
2005,9,2,22,20,13,18,3
2005,9,23,6,36,0,21,0
2008,5,5,5,12,0,18,1
2004,12,18,15,58,12,50,11
2008,12,21,11,34,29,47,24
2012,11,6,8,60,1,55,7
2015,8,9,8,62,9,46,8
2007,8,25,9,67,17,58,13
2008,5,27,22,11,11,16,6
2018,12,3,4,1,0,5,0
2016,7,16,12,47,8,45,5
2014,5,23,14,47,15,58,10
2007,3,1,14,27,27,36,33
2012,8,21,17,56,16,54,9
2018,7,24,8,75,15,60,4
2018,10,7,13,69,47,44,7
2010,6,28,15,56,20,45,9
2005,9,29,17,61,17,65,18
2013,2,12,11,41,8,46,12
2005,9,20,16,53,7,72,10
2016,12,2,23,2,2,11,2
2018,2,9,12,21,17,22,21
2007,11,30,6,48,4,32,1
2010,6,7,18,63,5,67,9
2017,2,12,12,39,7,46,2
2015,8,2,23,3,3,7,2
2016,5,10,6,26,1,33,4
2007,3,8,7,67,6,61,3
2004,12,8,18,65,4,71,6
2013,7,2,18,57,14,62,11
2011,1,19,20,51,9,45,6
2012,6,27,10,50,5,52,5
2018,12,9,14,40,5,70,12
2015,6,10,7,59,4,62,4
2017,4,6,20,53,23,36,17
2016,1,23,15,24,2,23,4
2009,12,15,21,42,1,15,4
2007,1,15,22,37,36,51,45
2018,7,11,12,69,12,63,4
2013,11,23,5,6,0,8,1
2007,1,10,21,48,33,64,25
2013,11,17,22,43,42,31,28
2005,5,12,18,56,36,59,15
2007,8,25,22,3,2,10,4
2013,7,3,15,55,21,50,11
2017,12,9,4,1,0,8,1
2015,4,5,16,53,7,53,3
2018,4,16,21,62,27,33,16
2014,5,9,18,54,37,48,23
2006,11,15,18,63,40,57,32
2015,4,1,8,71,3,39,2
2014,5,24,21,8,3,12,1
2010,6,26,7,37,5,61,10
2011,3,30,7,53,4,66,1
2008,10,29,22,3,2,13,3
2016,3,20,15,40,6,35,5
2015,8,28,23,4,3,13,2
2014,7,28,7,42,7,57,0
2004,12,1,12,59,23,57,15
2018,12,1,8,51,11,51,0
2006,11,28,15,65,30,55,26
2015,6,15,4,1,0,4,3
2009,9,15,16,59,5,49,3
2004,4,22,10,78,6,64,3
2004,1,30,11,61,29,61,9
2011,7,17,22,34,19,22,7
2006,11,16,12,41,7,62,17
2018,2,9,19,38,29,46,39
2012,4,19,12,49,1,59,1
2005,11,29,11,47,19,58,14
2004,10,31,23,1,1,8,1
2009,12,18,18,43,34,45,40
2006,2,15,11,50,7,65,2
2008,10,24,4,1,0,2,0
2018,2,19,17,53,13,63,13
2005,5,11,12,52,47,40,20
2017,7,18,21,46,11,31,11
2004,10,3,22,6,2,10,0
2013,9,24,22,11,6,12,3
2006,8,13,7,54,1,53,5
2011,1,19,11,42,9,59,13
2016,1,26,19,55,14,38,5
2009,12,4,10,57,7,46,1
2011,10,25,9,57,10,35,3
2010,10,9,6,40,1,33,0
2014,9,1,18,60,16,53,15
2005,5,4,21,42,5,28,6
2018,12,7,15,77,13,49,11
2011,7,14,16,59,9,59,5
2014,5,13,9,43,20,31,2
2007,8,17,23,3,3,15,8
2005,11,17,13,74,11,53,8
2004,1,5,15,61,56,53,44
2018,12,6,7,65,4,53,0
2008,3,3,17,60,35,70,42
2014,3,17,22,8,7,14,2
2015,10,16,12,64,9,54,5
2004,1,18,8,68,11,44,3
2007,11,18,0,1,1,7,3
2007,6,15,17,74,17,69,14
2007,8,20,17,47,40,64,51
2015,8,8,13,67,7,39,3
2010,6,30,19,53,8,69,13
2018,7,31,13,54,11,52,15
2004,10,23,21,27,5,10,3
2007,1,25,8,75,11,78,2
2015,10,16,19,60,17,74,11
2016,12,25,13,39,2,29,7
2009,12,29,18,63,8,67,12
2016,7,5,17,56,6,43,6
2012,8,24,9,64,4,46,3
2015,8,2,8,66,6,49,3
2009,9,16,14,51,5,63,3
2018,4,20,16,35,3,55,3
2004,10,11,12,69,7,67,2
2004,10,29,10,76,37,52,8
2016,1,7,6,24,1,30,0
2008,12,29,20,56,10,55,9
2014,5,29,6,35,1,24,1
2013,11,6,19,68,11,77,20
2018,12,3,23,2,2,12,4
2011,12,21,13,71,11,51,10
2011,5,22,16,46,41,45,5
2014,3,10,19,52,5,56,10
2012,4,24,19,55,3,62,5
2011,10,11,6,30,2,41,0
2016,1,30,12,39,3,40,1
2015,8,22,14,36,7,44,6
2018,2,28,14,37,1,57,0
2018,7,3,5,14,2,14,1
2016,9,28,7,50,1,39,0
2009,9,2,11,42,2,53,4
2008,10,13,5,14,0,11,0
2011,3,12,11,47,5,48,6
2017,7,12,14,16,15,31,17
2018,4,3,4,2,0,5,0
2007,6,5,6,44,2,36,2
2008,12,6,21,22,7,7,2
2008,7,29,9,78,8,63,3
2016,12,5,5,7,1,9,1
2010,6,16,23,3,3,10,5
2013,2,24,14,43,5,45,4
2011,3,12,20,35,4,32,5
2016,1,29,22,6,1,10,4
2012,8,15,19,47,13,70,16
2007,6,1,0,12,11,10,8
2014,5,29,21,46,29,57,30
2004,12,3,12,53,6,53,1
2006,2,13,11,50,13,58,7
2005,11,12,13,72,6,48,2
2014,11,25,14,34,7,49,13
2011,12,29,18,52,3,58,5
2011,5,12,18,69,43,59,17
2010,8,1,10,59,9,45,7
2004,4,27,20,66,6,70,8
2017,10,7,15,36,5,27,2
2013,2,11,20,45,10,50,19
2011,3,17,6,35,4,36,0
2011,7,20,21,63,19,44,15
2014,7,28,20,57,17,63,15
2005,5,19,2,1,1,1,1
2010,8,4,23,7,7,18,12
2009,12,5,8,48,5,43,2
2010,6,4,12,45,4,52,4
2009,12,23,10,55,18,40,13
2015,2,9,16,48,26,46,17
2011,3,14,11,40,5,50,7
2012,6,22,6,38,1,39,2
2015,10,18,8,51,0,47,2
2009,3,8,20,66,57,60,54
2012,8,9,7,47,6,53,0
2010,8,19,14,57,13,60,5
2005,11,21,20,56,19,70,30
2007,8,28,10,69,7,58,0
2015,6,13,8,54,4,42,4
2009,9,22,11,43,5,49,1
2017,2,11,22,1,0,5,1
2013,11,26,21,43,18,32,18
2008,12,23,17,30,28,43,41
2016,7,19,13,52,5,37,7
2012,4,27,15,57,10,53,4
2010,3,1,9,69,6,45,1
2016,7,17,8,29,9,37,2
2005,2,13,8,57,2,47,1
2009,6,10,13,68,17,57,7
2005,5,31,18,75,6,66,2
2017,10,31,9,46,6,37,1
2008,10,24,21,58,29,32,12
2012,6,3,11,45,2,39,0
2015,10,15,7,70,7,62,2
2008,1,25,6,35,5,25,0
2017,7,18,6,35,1,47,3
2015,10,6,7,70,0,61,1
2014,9,29,16,42,17,50,24
2005,11,5,0,1,1,2,2
2017,2,27,15,49,7,41,7
2004,10,24,11,53,3,59,0
2015,4,22,23,2,1,15,4
2008,7,26,14,48,9,54,8
2008,10,29,5,17,0,11,2
2012,6,8,19,58,9,68,7
2004,10,14,14,53,4,64,6
2017,4,28,6,22,1,32,4
2010,10,31,14,46,3,53,5
2008,3,20,16,70,18,51,9
2007,3,30,12,52,18,67,13
2007,3,11,8,71,12,75,6
2016,9,20,18,40,4,57,2
2009,9,8,9,67,9,57,3
2013,4,30,20,54,4,53,6
2011,12,9,9,71,6,45,0
2007,8,14,8,59,35,53,17
2011,7,27,9,63,29,41,0
2004,10,17,19,67,8,81,11
2017,2,12,19,57,6,49,11
2012,6,30,17,55,24,48,17
2010,6,5,7,39,2,51,3
2006,2,10,22,4,3,13,5
2015,10,4,11,37,3,56,1
2016,9,23,8,44,7,43,0
2016,1,20,16,29,6,51,6
2011,10,30,13,62,12,50,7
2016,5,1,17,52,7,38,8
2016,1,17,14,28,7,41,4
2004,7,3,12,53,14,67,7
2005,2,13,23,26,26,54,47
2017,4,30,8,38,10,41,5
2008,12,1,13,47,35,47,37
2017,4,6,7,43,14,34,6
2016,3,18,11,17,3,47,4
2012,11,25,6,30,1,21,3
2005,9,28,7,51,2,53,0
2016,7,8,0,2,1,12,9
2014,5,19,21,54,27,35,17
2011,5,11,8,66,4,63,6
2013,11,23,22,1,0,7,4
2011,10,5,13,64,5,43,3
2007,3,5,11,64,21,62,2
2004,1,8,5,6,0,13,0
2005,9,7,20,59,19,42,2
2018,12,6,20,70,22,61,17
2012,11,9,13,70,7,43,4
2006,5,22,5,9,0,22,0
2013,4,28,23,1,1,12,4
2004,7,12,21,58,16,31,16
2016,12,5,20,39,11,28,5
2011,1,28,12,45,4,55,8
2016,3,2,20,34,5,27,4
2014,1,6,23,4,4,3,3
2014,1,9,21,33,27,26,17
2014,5,22,7,46,3,58,4
2013,4,5,5,20,0,10,2
2007,1,23,17,60,6,67,7
2008,1,1,5,3,0,9,1
2013,9,26,11,49,7,57,4
2011,5,20,10,55,8,47,8
2015,4,7,12,50,7,53,8
2017,12,10,22,5,3,11,4
2014,5,16,10,45,18,37,9
2015,10,6,22,20,1,13,1
2008,12,31,14,35,8,52,5
2014,1,13,9,48,3,40,3
2017,2,24,19,53,28,64,21
2014,3,4,20,49,13,43,10
2016,1,18,5,7,1,5,0
2018,10,23,12,62,9,63,4
2011,7,28,14,60,33,50,22
2017,12,20,17,52,11,42,6
2016,12,20,14,21,3,31,4
2017,2,19,13,45,4,25,2
2004,10,22,11,56,10,65,4
2007,8,27,17,68,22,72,20
2016,3,25,16,32,7,42,10
2006,5,28,9,62,11,52,3
2016,5,17,7,53,4,32,0
2006,11,3,7,65,5,57,1
2009,6,15,21,37,5,20,12
2014,11,30,20,54,32,63,31
2010,3,30,15,55,5,70,8
2018,7,28,17,43,11,52,18
2008,3,4,13,67,27,53,15
2007,3,19,23,2,2,15,6
2017,7,3,18,45,9,51,4
2016,3,25,15,44,7,34,5
2013,4,9,22,32,32,40,38
2011,10,22,8,52,0,62,2
2010,6,6,0,2,2,3,2
2004,4,9,10,80,7,59,2
2005,11,26,10,76,10,53,7
2008,3,20,15,56,17,68,9
2006,5,5,0,1,1,4,3
2015,2,12,18,63,21,62,12
2005,7,10,12,59,3,54,4
2008,1,20,16,65,10,54,9
2005,5,24,16,61,9,55,5
2012,6,2,9,52,3,35,6
2010,3,6,16,48,5,56,5
2009,9,10,16,61,12,50,1
2008,7,21,20,55,19,68,22
2008,10,16,6,42,6,36,1
2015,10,21,22,20,1,18,3
2011,1,12,10,45,9,38,7
2005,9,28,20,65,37,46,26
2007,1,24,20,63,12,69,11
2015,8,1,19,49,7,53,11
2013,2,23,18,44,10,42,10
2016,9,9,17,53,9,43,4
2006,5,15,6,46,4,31,1
2018,4,4,22,7,6,15,9
2004,12,14,14,52,4,54,5
2016,1,5,18,42,9,56,7
2018,7,7,18,65,10,62,6
2010,6,14,9,54,11,51,10
2018,7,8,11,55,3,62,5
2010,6,5,22,6,4,8,2
2016,12,4,18,29,29,27,22
2018,12,13,22,31,6,18,6
2004,4,29,20,71,61,63,50
2017,10,28,19,38,5,21,4
2012,4,12,13,62,6,51,2
2004,10,21,22,5,3,9,4
2012,8,7,21,48,14,40,15
2009,9,9,11,49,5,49,4
2004,4,5,14,58,6,69,5
2005,11,3,14,54,8,66,3
2017,7,24,4,2,0,12,2
2015,10,31,4,2,0,8,2
2016,1,1,9,44,7,31,3
2013,4,10,15,35,32,28,26
2007,8,22,10,72,21,57,8
2011,1,11,16,29,27,31,29
2016,5,19,16,34,5,53,9
2011,10,14,5,11,0,17,1
2016,5,12,4,3,0,10,2
2012,8,16,15,65,63,57,41
2013,2,4,19,41,27,49,26
2011,5,12,3,1,1,1,1
2008,10,19,18,60,3,69,6
2005,5,27,22,22,20,20,9
2018,4,4,9,42,15,53,5
2010,6,13,21,56,53,34,25
2015,10,10,21,34,2,14,3
2013,4,13,19,55,5,21,7
2009,9,29,20,54,7,53,5
2014,5,21,10,47,7,52,7
2004,4,12,14,62,10,62,9
2009,9,30,7,53,0,59,0
2013,9,26,20,64,15,56,5
2009,12,1,20,47,3,50,6
2015,6,24,0,3,3,5,4
2010,6,29,6,43,2,35,3
2016,12,20,17,46,10,36,6
2005,2,15,12,45,8,55,3
2015,4,24,14,54,10,45,6
2016,1,28,14,27,4,39,3
2014,3,20,6,28,7,26,1
2007,6,3,6,31,3,38,4
2011,5,17,12,55,14,66,5
2013,9,5,22,7,3,10,3
2018,4,22,9,46,6,40,2
2004,1,26,12,47,46,49,22
2017,10,3,14,33,2,49,6
2011,5,25,16,37,29,39,32
2007,1,7,21,50,25,39,20
2012,11,9,18,59,10,56,7
2012,8,9,22,42,37,32,25
2008,7,26,17,59,16,55,6
2012,11,13,0,1,1,5,1
2014,3,6,6,30,3,21,2
2007,6,13,23,9,9,14,9
2017,10,27,22,7,0,17,4
2015,6,29,11,33,6,57,8
2014,7,4,7,44,2,46,0
2018,10,10,5,14,0,15,0
2016,3,13,10,33,4,23,2
2004,10,12,19,78,4,71,5
2007,3,25,13,70,20,56,14
2014,9,28,12,36,11,34,9
2015,8,5,10,49,9,46,3
2005,9,6,18,56,12,65,12
2016,1,31,17,55,10,41,1
2017,12,25,9,46,22,37,4
2013,4,26,21,57,18,33,12
2010,10,14,13,67,4,50,0
2014,1,9,6,28,4,16,3
2016,12,27,5,19,1,13,1
2017,4,5,12,57,18,42,3
2016,1,22,22,13,9,9,4
2005,7,16,16,48,31,59,16
2018,7,6,13,56,10,47,5
2007,11,23,19,53,5,49,9
2004,1,25,23,1,1,7,4
2015,10,17,9,59,4,43,2
2012,11,16,16,58,7,59,8
2005,7,23,13,55,12,41,5
2007,11,24,22,13,5,11,3
2017,2,14,20,34,2,32,4
2008,10,22,4,1,0,1,0
2011,10,27,17,55,24,68,9
2006,8,30,11,50,4,68,4
2005,9,15,17,58,17,64,11
2007,8,21,12,48,29,70,32
2011,7,22,6,40,6,38,4
2004,7,29,15,75,15,63,12
2009,12,17,21,40,6,13,1
2011,1,29,16,27,1,51,7
2008,10,4,19,42,2,48,3
2007,8,11,11,48,9,52,1
2007,3,14,11,57,6,64,7
2010,8,16,15,49,11,56,9
2008,10,3,8,60,4,64,0
2014,5,27,19,14,10,5,2
2007,6,7,16,35,22,48,38
2009,12,1,7,44,0,54,0
2005,11,23,6,37,14,23,4
2015,10,28,16,48,10,68,13
2004,7,6,9,60,6,69,6
2007,3,4,17,51,12,65,17
2011,1,8,9,55,9,32,3
2009,9,21,9,67,12,58,2
2012,11,30,23,1,1,9,2
2017,10,28,12,49,3,45,2
2010,8,16,16,56,8,56,5
2011,12,1,7,46,2,63,0
2005,2,18,9,47,5,57,5
2004,4,20,22,31,31,50,47
2012,11,22,7,44,4,61,5
2013,2,20,4,1,0,2,0
2009,3,30,19,64,21,72,15
2004,7,6,22,48,47,49,33
2004,10,15,22,7,5,15,6
2016,1,1,22,17,6,10,2
2015,10,10,4,1,0,6,0
2013,9,10,17,66,17,53,8
2005,9,15,14,54,18,64,6
2013,7,9,18,56,46,63,47
2011,3,11,8,67,10,71,3
2011,12,13,5,17,1,7,0
2013,11,1,5,15,2,15,2
2015,6,21,16,46,12,64,15
2016,3,26,11,23,7,38,2
2013,2,13,18,57,7,54,10
2015,10,5,20,65,8,50,9
2014,1,13,22,7,7,12,2
2007,1,24,5,11,0,15,0
2011,1,26,21,40,20,27,6
2005,11,2,14,54,5,61,4
2017,7,22,8,35,11,34,5
2017,2,13,9,37,6,35,2
2008,1,1,20,48,43,41,33
2011,1,18,17,42,36,44,33
2014,9,30,7,33,11,43,0
2008,10,9,6,50,1,39,1
2009,6,23,15,60,18,58,13
2011,5,23,12,52,21,63,12
2007,1,29,22,44,40,47,36
2006,5,8,14,59,12,74,11
2015,4,6,20,75,17,50,8
2010,3,13,0,3,3,5,2
2018,2,8,9,57,13,56,9
2011,1,23,13,57,6,42,8
2009,9,27,20,54,28,53,14
2015,2,5,4,2,0,2,0
2018,2,6,19,59,10,62,8
2008,5,15,7,66,5,58,1
2016,5,31,18,22,18,28,12
2010,10,14,18,60,8,70,2
2017,7,15,1,1,1,3,3
2006,8,30,20,59,31,69,15
2007,3,3,16,49,30,55,33
2007,11,19,13,45,34,44,36
2012,11,27,4,1,0,2,0
2005,7,5,18,67,30,56,15
2009,9,24,17,58,4,68,3
2005,7,13,22,14,6,19,12
2016,3,16,20,37,13,45,7
2013,7,5,11,54,6,49,7
2006,5,25,4,1,0,5,0
2013,9,25,15,57,7,41,0
2006,11,29,22,39,38,47,47
2010,3,29,10,47,6,51,3
2016,1,25,16,29,2,48,5
2015,8,16,8,64,7,42,5
2016,1,8,21,22,7,14,5
2006,5,20,7,49,3,59,1
2016,5,11,15,56,17,39,9
2015,6,16,11,34,21,41,8
2010,10,6,6,39,1,39,0
2008,3,26,7,55,5,52,1
2005,7,26,21,46,36,47,42
2006,2,16,8,71,41,52,4
2016,3,23,23,1,1,8,3
2004,7,5,8,80,7,56,2
2014,1,16,17,50,34,46,15
2016,3,3,6,16,3,24,1
2015,4,13,4,3,0,6,0
2011,1,17,9,43,32,44,5
2011,3,21,13,66,9,55,6
2012,11,16,15,56,14,46,3
2007,1,21,11,39,38,39,19
2004,4,28,8,87,24,71,1
2004,10,27,8,77,10,55,0
2018,12,4,20,56,27,58,27
2014,7,9,8,77,14,48,2
2004,12,13,15,67,30,44,24
2006,5,23,8,78,3,65,1
2004,10,7,13,75,6,58,3
2016,3,16,7,51,3,34,2
2007,3,31,9,65,9,56,9
2014,3,7,20,49,9,48,8
2010,6,11,6,42,1,39,0
2008,1,21,12,56,45,48,30
2013,7,27,18,50,3,43,10
2008,3,11,8,68,7,68,6
2008,3,21,21,39,35,51,41
2008,5,4,13,70,13,54,4
2012,4,10,20,59,7,58,7
2016,12,9,11,15,5,43,6
2004,10,2,18,60,5,69,3
2005,7,19,14,43,12,58,4
2008,7,24,10,71,21,53,6
2018,2,27,17,49,3,57,6
2014,9,9,9,59,11,41,2
2006,5,20,22,4,1,9,3
2008,7,27,7,64,7,50,4
2015,10,20,14,44,4,56,1
2015,4,21,13,55,5,49,6
2011,10,16,22,14,3,12,7
2014,11,15,15,45,3,45,9
2005,9,10,8,56,3,51,2
2009,9,12,9,21,9,28,6
2011,7,22,21,58,36,45,31
2013,7,27,13,56,10,49,6
2014,7,1,20,58,21,47,12
2005,7,29,18,62,32,54,6
2018,12,11,20,50,1,52,4
2013,2,2,13,61,45,35,16
2005,11,8,16,62,3,69,2
2017,7,9,22,12,4,20,8
2009,6,23,16,58,14,58,19
2007,8,6,9,79,19,56,8
2011,5,28,22,3,1,4,1
2017,7,28,21,65,32,39,21
2017,2,21,19,56,7,60,6
2008,12,3,17,46,31,46,9
2016,9,22,5,13,0,8,2
2004,7,10,12,63,10,64,9
2007,8,29,11,63,11,61,4
2008,10,6,17,62,7,64,6
2009,6,17,23,2,2,9,2
2012,8,31,19,63,14,67,16
2011,1,17,22,30,28,32,29
2016,5,21,19,36,4,30,5
2009,3,13,21,35,2,19,5
2016,7,7,17,48,8,30,6
2006,5,4,6,49,1,33,0
2006,2,7,14,59,1,69,1
2016,5,7,9,43,4,40,4
2014,5,1,15,53,17,48,12
2004,4,15,15,78,30,63,6
2018,12,4,11,45,21,59,13
2012,4,15,23,11,11,17,11
2018,4,7,22,2,2,9,3
2017,4,4,16,41,11,56,13
2008,7,6,22,21,13,19,13
2016,9,15,6,25,1,28,0
2014,3,25,5,9,1,10,0
2006,8,2,7,61,6,59,2
2011,5,10,13,59,7,49,2
2009,9,3,17,50,9,60,5
2009,3,16,13,66,5,56,5
2016,5,26,22,19,10,19,9
2017,12,28,21,45,41,43,27
2010,8,18,20,54,3,57,6
2007,11,11,7,56,4,56,3
2007,8,19,21,58,54,52,46
2015,6,22,10,43,35,37,5
2008,7,4,4,1,0,3,0
2007,3,22,19,70,59,70,56
2009,6,8,21,44,22,15,5
2005,2,12,13,59,1,44,1
2018,10,26,19,67,11,64,10
2017,12,12,20,30,3,41,8
2006,2,11,14,45,30,60,9
2017,12,11,14,28,3,50,4
2005,2,2,20,53,5,63,4
2014,3,30,6,15,0,20,1
2013,9,20,12,48,18,62,11
2009,3,29,12,47,32,52,20
2004,4,13,7,46,4,68,2
2007,6,8,15,62,39,43,20
2014,1,25,12,37,12,35,7
2017,7,13,7,60,18,42,5
2010,8,8,17,50,10,62,14
2008,1,5,13,51,19,49,10
2008,7,27,20,63,44,63,48
2016,9,27,11,32,7,42,3
2009,9,26,8,59,2,49,0
2011,1,10,13,66,10,43,6
2013,2,25,7,50,6,67,5
2005,7,24,19,61,21,66,9
2005,7,3,16,43,6,63,3
2015,6,27,7,55,4,49,5
2013,9,12,8,56,2,59,0
2012,8,5,8,66,12,66,14
2017,10,19,5,21,0,9,0
2010,8,8,14,53,16,52,6
2010,3,10,20,60,20,60,18
2013,4,11,6,32,5,13,3
2011,10,2,11,56,8,45,6
2004,1,20,21,32,2,24,3
2016,5,5,6,30,0,42,3
2004,10,20,14,52,8,64,8
2008,10,7,22,40,39,48,35
2004,12,31,7,41,5,50,4
2008,3,24,5,8,1,11,2
2015,10,12,21,42,5,32,5
2016,12,21,23,2,2,9,4
2004,10,10,9,57,1,64,1
2009,3,6,18,65,15,63,9
2006,8,4,11,54,8,67,10
2009,3,6,13,67,9,49,2
2015,2,13,18,51,18,56,21
2016,9,7,6,25,1,27,1
2018,12,12,14,47,8,78,8
2012,6,11,22,22,8,16,6
2014,3,25,20,51,3,49,7
2017,4,16,22,10,4,7,0
2017,12,27,18,39,14,42,6
2011,7,4,16,38,6,56,4
2010,3,15,10,48,6,52,3
2016,9,6,4,3,0,6,1
2017,7,25,9,55,9,43,4
2018,10,25,12,65,7,70,14
2009,3,19,9,69,3,47,3
2006,8,27,0,2,2,6,4
2005,9,8,17,68,18,63,6
2004,12,15,7,47,2,59,1
2017,2,16,6,28,0,27,0
2004,1,31,17,57,11,76,14
2006,2,6,8,77,12,74,5
2008,5,25,17,43,4,48,8
2011,5,26,15,51,30,57,38
2004,1,1,9,50,1,69,1
2013,9,12,23,4,4,16,8
2009,12,19,19,47,29,49,36
2006,5,30,9,62,13,56,9
2008,5,28,22,4,2,18,3
2014,3,5,16,35,22,41,32
2011,5,18,16,46,28,52,40
2004,7,24,8,75,10,43,4
2008,10,17,15,57,8,74,1
2010,10,11,14,55,2,58,4
2005,7,11,16,49,15,66,5
2008,3,12,18,62,7,65,11
2005,9,18,13,74,14,57,6
2013,2,8,14,41,14,52,18
2007,1,22,20,59,17,76,35
2010,3,28,10,57,2,54,1
2015,4,13,21,52,8,29,12
2018,4,7,5,15,1,4,2
2007,8,24,15,56,44,52,38
2007,6,28,8,65,15,50,10
2011,10,16,5,7,0,6,1
2011,7,29,7,55,11,34,1
2012,11,10,7,27,3,44,0
2006,8,8,5,9,0,17,3
2015,10,11,16,42,1,66,4
2009,6,26,0,3,3,2,1
2010,8,13,15,55,21,51,13
2012,4,15,6,14,0,22,3
2009,6,14,8,54,7,56,2
2014,3,7,5,7,1,12,2
2013,9,4,22,7,3,12,3
2004,1,27,9,40,26,53,28
2004,7,27,18,71,20,75,10
2010,6,11,21,63,39,52,40
2016,5,14,12,43,5,43,2
2016,3,24,21,36,28,46,40
2014,9,27,18,26,11,25,21
2010,10,16,20,46,2,22,2
2006,2,8,14,55,37,42,10
2011,7,31,18,67,20,60,9
2010,6,3,11,53,5,55,6
2017,10,25,11,23,2,51,3
2015,10,3,9,58,4,32,2
2005,7,1,12,56,15,50,15
2010,3,26,11,63,8,47,3
2016,12,22,10,45,14,25,5
2008,1,6,0,1,1,2,0
2008,10,7,9,71,4,48,1
2007,3,22,12,55,38,47,28
2017,12,22,8,39,6,39,3
2011,3,13,17,54,6,65,8
2014,1,14,10,33,12,38,3
2011,7,8,12,59,15,65,3
2014,7,14,18,37,19,32,14
2013,2,8,17,52,17,46,9
2017,7,1,12,62,10,47,7
2008,3,21,6,38,15,23,1
2013,2,7,6,24,2,18,0
2017,7,7,14,52,33,56,11
2005,7,24,12,60,8,55,5
2013,9,27,17,65,17,57,9
2011,12,16,6,42,1,35,0
2014,1,11,17,29,12,42,9
2015,6,20,21,40,38,24,7
2014,3,15,17,32,9,52,7
2006,2,3,15,61,26,57,29
2017,10,30,20,54,18,44,9
2013,4,24,12,64,29,61,16
2017,4,22,21,21,5,11,2
2018,2,25,8,60,7,42,3
2018,12,19,16,46,6,61,6
2008,5,2,0,12,12,17,17
2016,12,13,12,49,4,50,1
2004,7,15,19,63,24,64,27
2017,4,21,16,40,10,49,8
2009,9,20,20,50,12,61,10
2010,3,5,6,40,3,33,0
2013,9,28,22,4,0,2,0
2014,1,17,12,37,10,54,7
2010,8,10,11,53,7,56,8
2007,1,31,23,2,2,12,3
2009,9,23,18,66,4,67,7
2007,3,24,0,1,1,5,3
2017,12,24,4,3,0,8,1
2011,5,4,20,52,9,62,12
