2008,5,8,17,45,12,57,7
2000,7,28,8,73,14,27,0
2000,4,23,6,22,1,10,0
2017,4,15,19,65,2,44,5
2013,4,8,16,87,5,68,7
2012,2,11,10,76,5,30,2
2004,2,24,13,48,17,50,10
2016,7,7,13,74,11,63,14
2006,11,13,14,59,9,87,22
2004,1,2,11,73,6,55,1
2000,3,11,0,24,22,9,8
2000,6,14,22,24,16,47,24
2010,8,26,20,67,11,81,19
2005,6,3,0,14,14,4,3
2003,6,21,15,35,4,55,7
2010,1,30,14,43,4,47,3
2006,8,30,8,69,7,56,1
2000,5,23,15,45,6,34,5
2001,6,19,10,39,6,49,2
2016,2,13,16,46,6,47,1
2009,6,10,21,58,46,22,16
2006,11,14,15,66,10,70,6
2003,1,2,10,54,10,51,8
2018,9,10,8,84,3,88,1
2002,3,2,19,42,34,37,19
2013,1,2,11,46,7,63,8
2008,3,25,11,56,8,61,4
2014,11,13,5,4,0,7,0
2016,5,26,19,72,4,70,11
2015,1,7,14,54,7,66,5
2005,8,7,10,71,12,61,3
2018,3,17,23,4,2,9,0
2006,4,1,21,72,17,43,8
2009,3,15,11,54,39,26,9
2015,6,4,12,75,2,57,2
2005,4,28,0,3,3,1,0
2013,1,3,16,84,7,70,11
2018,8,27,7,34,0,77,2
2009,7,25,16,63,7,58,13
2003,12,13,10,57,10,55,3
2008,10,25,8,64,5,66,4
2009,12,16,7,43,1,71,0
2018,7,4,22,72,6,11,1
2007,3,13,11,74,10,59,4
2009,1,19,5,2,0,4,0
2009,4,19,8,81,2,75,2
2013,6,29,18,37,14,70,19
2009,9,7,19,47,9,80,15
2000,7,25,15,46,12,43,6
2012,2,14,9,64,0,69,2
2012,2,26,20,77,5,75,9
2012,6,30,11,43,6,67,7
2010,12,20,20,72,14,75,19
2000,2,4,18,31,7,52,6
2012,2,29,9,62,3,61,1
2012,3,17,5,4,0,4,0
2005,1,6,12,59,11,55,8
2005,5,19,5,2,0,10,0
2007,7,7,19,47,13,88,23
2006,11,3,6,20,1,14,1
2010,5,11,7,37,0,59,1
2018,1,17,13,34,30,8,3
2010,8,11,18,46,9,67,17
2003,3,20,17,78,29,60,47
2002,6,21,20,54,8,47,4
2005,8,25,19,70,42,25,10
2009,11,30,12,77,10,62,12
2017,11,30,23,6,0,11,0
2008,1,22,19,51,14,74,11
2017,10,20,20,54,5,66,9
2006,12,2,21,61,10,38,5
2002,3,9,21,37,12,31,11
2010,8,23,16,85,14,75,16
2009,8,15,19,48,6,62,8
2004,3,23,18,56,2,51,2
2008,11,8,6,8,0,9,0
2011,8,24,18,36,9,78,6
2004,2,29,5,1,0,7,0
2009,12,21,22,55,25,26,18
2011,6,10,15,91,21,56,9
2002,4,9,10,37,21,47,0
2004,7,6,6,17,0,19,1
2003,10,19,13,49,1,71,3
2010,10,14,10,93,5,64,4
2006,6,28,0,4,4,6,6
2007,8,22,11,56,3,67,7
2009,4,30,10,62,5,71,7
2013,5,24,17,70,6,44,5
2009,1,7,8,64,2,59,1
2002,7,14,18,28,7,30,3
2018,6,7,21,89,10,58,13
2009,1,4,21,69,39,55,34
2003,8,7,23,16,11,13,8
2006,5,4,8,73,5,81,0
2007,12,30,18,53,41,35,25
2010,6,11,23,22,11,11,5
2011,12,14,23,2,2,4,3
2013,5,12,12,66,3,58,3
2011,10,3,8,92,2,79,1
2009,3,2,17,61,26,56,25
2005,5,27,7,54,1,52,4
2013,5,18,14,46,6,75,9
2005,5,19,14,58,4,70,10
2002,6,11,16,32,11,47,5
2005,5,22,8,76,3,60,2
2003,10,14,14,57,9,45,8
2004,7,3,13,59,21,61,15
2013,3,11,23,15,14,13,6
2015,7,30,12,69,4,75,4
2017,6,3,12,57,7,56,2
2018,6,3,17,52,8,43,6
2013,6,29,9,64,7,76,13
2000,3,24,19,55,5,24,5
2011,3,25,6,8,0,23,2
2002,8,12,7,17,1,28,1
2014,9,22,18,53,8,65,5
2003,7,6,7,18,0,50,4
2012,8,31,13,70,8,77,7
2015,12,7,18,40,2,76,4
2002,10,2,15,37,2,40,1
2002,3,23,20,46,15,53,7
2013,6,27,11,49,7,67,10
2014,7,1,10,83,7,41,1
2018,6,12,14,57,4,82,13
2016,9,4,21,55,0,24,2
2008,6,30,23,21,6,5,1
2006,11,3,13,45,13,68,14
2003,11,24,20,71,3,71,10
2009,8,9,7,31,0,71,4
2018,4,10,18,29,3,70,11
2012,11,26,16,93,8,76,9
2001,1,25,9,19,5,50,7
2008,1,28,21,87,10,39,14
2008,2,8,21,91,12,36,10
2007,4,16,20,70,25,65,18
2016,7,7,6,12,1,31,1
2010,10,11,9,89,8,83,4
2015,6,4,7,36,1,71,1
2007,8,29,10,75,10,56,3
2014,1,3,14,58,24,63,24
2014,5,17,22,13,3,9,6
2010,12,25,16,33,12,23,7
2006,6,27,1,2,2,7,7
2018,7,21,5,9,1,4,0
2004,10,26,22,52,2,45,1
2015,1,7,5,3,0,1,0
2008,10,25,19,30,3,58,11
2017,3,31,13,69,8,57,3
2017,5,24,21,77,33,63,35
2005,10,23,6,14,0,13,1
2010,5,5,16,83,11,69,4
2014,5,7,14,55,4,76,6
2002,2,11,20,52,7,54,3
2007,6,11,15,40,16,62,16
2017,12,23,23,13,10,27,15
2012,9,19,10,89,1,54,2
2012,4,25,20,65,5,70,6
2010,8,11,9,69,3,75,4
2009,3,15,16,62,41,25,22
2012,9,13,8,87,1,91,0
2016,2,5,9,84,7,66,5
2015,7,5,21,66,11,62,16
2017,8,25,19,82,6,70,13
2001,1,20,10,55,20,35,5
2015,11,9,23,23,3,16,5
2016,1,14,21,58,8,53,12
2003,12,4,16,50,28,11,5
2000,7,22,21,47,3,19,4
2005,4,28,11,62,3,66,3
2007,3,25,21,60,20,49,15
2014,8,19,21,61,11,45,13
2012,2,29,18,42,8,69,7
2010,2,6,22,18,3,3,0
2002,11,10,20,51,22,41,7
2000,3,11,11,22,10,45,8
2011,8,14,1,1,1,8,8
2010,9,24,16,80,16,71,20
2003,9,16,21,40,2,47,7
2006,7,5,1,20,20,9,8
2000,6,3,12,50,6,52,6
2012,3,19,0,1,1,2,0
2012,8,10,0,7,7,8,5
2012,6,18,10,89,3,51,1
2009,1,19,14,74,10,61,10
2004,3,29,16,62,17,43,13
2003,12,13,17,56,18,14,4
2016,2,18,10,78,3,46,8
2015,12,13,6,8,0,14,0
2010,2,9,19,45,11,61,18
2006,8,18,5,3,0,12,1
2007,3,16,15,62,23,56,15
2015,9,7,5,5,0,4,0
2007,8,13,23,34,25,16,11
2000,9,24,1,1,1,3,2
2001,12,6,20,53,5,54,2
2005,8,7,17,54,32,11,3
2015,4,18,21,62,4,20,4
2000,7,28,19,42,15,27,15
2014,2,16,18,55,4,59,6
2009,2,21,22,29,2,3,1
2010,11,5,12,68,10,64,5
2009,1,12,15,62,18,84,26
2004,2,24,6,22,0,11,0
2000,5,24,21,40,14,23,5
2012,5,8,17,60,14,50,8
2001,2,20,9,21,3,48,2
2005,1,6,7,26,0,49,2
2007,11,1,16,81,12,77,8
2018,3,21,17,53,5,58,20
2011,9,9,19,93,6,74,8
2013,1,2,16,89,10,64,12
2014,2,22,21,60,12,20,3
2005,12,19,17,79,21,70,15
2012,3,17,14,60,6,67,8
2010,8,14,10,49,5,49,12
2005,12,17,19,55,7,48,12
2002,5,3,5,1,0,7,1
2012,8,29,20,63,5,74,7
2013,5,15,13,68,6,65,4
2017,4,3,14,31,25,18,9
2007,3,13,0,2,2,5,4
2009,11,5,10,79,3,61,3
2014,12,13,17,62,4,54,1
2008,4,2,9,104,5,77,1
2002,10,30,23,5,0,8,1
2010,8,26,15,79,28,62,10
2009,12,11,13,74,6,83,10
2011,12,30,21,46,5,57,7
2006,7,4,22,29,25,32,12
2005,10,28,7,53,1,56,0
2006,11,14,20,60,7,71,12
2006,7,27,16,59,19,65,14
2018,6,19,15,62,5,58,4
2018,11,29,7,34,1,66,2
2005,5,3,20,70,2,82,3
2011,3,28,5,4,0,3,0
2009,11,30,7,46,0,59,0
2004,10,14,19,62,12,75,10
2003,3,6,11,62,38,74,10
2017,3,20,23,16,1,11,0
2006,8,3,16,61,23,75,15
2009,12,16,12,78,11,74,4
2005,5,17,0,1,1,2,1
2015,8,28,18,34,3,63,9
2014,9,8,23,5,2,12,6
2001,4,13,5,1,0,10,1
2003,1,27,9,68,17,60,10
2016,4,16,14,54,2,60,3
2001,4,9,19,32,3,39,4
2010,8,29,18,45,5,65,12
2004,1,19,13,56,3,58,2
2014,4,22,19,75,1,73,8
2015,2,5,8,76,2,79,0
2018,8,20,13,73,7,64,7
2001,2,25,10,51,18,32,13
2000,4,15,8,75,14,33,1
2018,10,30,20,39,2,51,2
2010,9,9,0,1,1,3,1
2017,9,22,19,75,15,63,9
2003,1,29,11,69,7,58,0
2001,9,30,23,25,1,6,2
2011,2,5,20,48,5,38,4
2013,4,8,11,46,5,60,4
2016,4,28,23,24,5,17,4
2015,4,20,14,45,9,59,9
2004,4,3,10,55,7,60,2
2008,3,20,15,71,16,78,19
2012,2,23,16,87,25,63,6
2004,1,14,14,69,4,75,1
2005,7,31,22,71,62,11,5
2014,1,31,14,47,16,62,23
2018,7,8,1,1,1,3,3
2018,8,27,12,66,5,69,3
2002,10,11,14,46,25,34,10
2002,8,24,14,47,2,47,1
2016,9,11,22,60,5,26,6
2014,9,30,17,46,13,54,10
2017,1,11,17,61,5,50,8
2015,2,1,12,54,4,39,1
2005,1,1,18,49,3,50,0
2010,12,20,15,61,11,82,17
2012,6,12,8,89,3,80,1
2007,1,26,18,67,9,60,15
2009,11,28,18,60,5,64,7
2018,12,26,5,9,0,8,2
2000,4,9,20,44,15,64,17
2013,1,4,22,51,4,11,4
2018,11,22,6,22,1,14,0
2001,6,19,17,61,14,39,1
2015,5,16,14,51,4,58,3
2003,1,22,10,67,24,65,7
2005,5,12,15,64,7,73,4
2010,9,21,15,73,11,87,11
2010,5,8,7,19,1,62,0
2008,1,8,22,22,5,11,0
2004,9,17,15,58,20,34,12
2015,9,20,19,88,6,95,7
2002,5,27,18,30,9,38,4
2018,7,9,6,20,0,23,0
2007,12,24,19,32,5,61,7
2016,2,13,11,44,3,44,3
2017,10,2,21,78,1,62,4
2010,4,10,18,53,6,43,3
2013,9,23,20,64,6,77,8
2013,10,14,19,97,6,71,12
2015,8,8,9,74,3,73,1
2007,10,27,20,32,3,61,7
2008,10,9,16,78,22,71,10
2009,11,3,20,71,2,73,2
2000,1,28,21,24,5,12,1
2006,3,27,20,55,5,88,11
2002,3,2,8,66,15,28,1
2004,3,9,23,41,16,21,15
2008,1,17,19,54,28,61,28
2005,4,25,12,78,4,77,6
2014,4,28,21,48,25,33,5
2007,9,12,5,2,0,13,1
2018,3,21,20,55,14,68,17
2015,7,5,16,77,6,64,7
2009,12,16,9,97,4,67,0
2008,1,22,22,31,13,19,11
2006,12,2,16,56,6,68,11
2013,6,29,12,59,6,50,9
2015,12,19,1,1,1,2,1
2012,9,19,15,65,7,74,6
2014,8,19,16,67,16,53,12
2015,12,7,23,13,0,14,4
2000,3,11,14,24,17,24,4
2008,4,2,12,71,6,74,5
2007,9,12,0,3,3,3,1
2002,4,9,15,33,6,39,3
2017,10,20,17,49,1,46,5
2001,8,15,6,31,0,6,1
2009,4,12,7,23,0,67,0
2006,6,28,5,2,0,11,1
2009,4,30,15,60,10,79,8
2018,4,10,23,14,3,16,6
2018,6,7,16,75,5,66,7
2009,1,4,16,64,36,58,42
2012,5,8,20,64,8,79,15
2014,9,8,18,47,9,71,17
2003,8,7,18,24,10,50,4
2007,12,30,23,24,19,15,9
2007,3,16,10,66,14,58,7
2005,5,3,17,83,5,71,4
2016,9,11,19,77,7,55,11
2009,3,2,20,71,31,73,41
2010,10,11,12,63,1,70,3
2006,8,30,6,18,1,17,0
2008,1,17,22,50,37,19,16
2000,5,24,16,32,5,57,5
2000,7,28,22,23,17,40,12
2009,2,21,19,33,2,62,6
2004,7,3,8,53,6,41,6
2000,6,3,9,21,3,39,4
2018,6,12,11,49,7,64,9
2012,3,19,5,7,0,1,0
2016,4,18,5,7,0,6,0
2001,2,20,12,43,9,42,3
2015,4,20,11,48,6,58,6
2007,3,25,16,70,16,68,12
2011,8,11,7,47,0,63,1
2011,9,9,22,70,6,17,5
2013,1,2,21,59,11,46,10
2012,8,31,8,87,4,86,1
2008,3,20,10,80,15,61,10
2011,2,5,17,39,3,48,9
2009,4,19,6,6,0,9,1
2014,7,1,15,75,15,72,8
2002,6,11,21,37,3,28,5
2008,2,8,16,74,12,65,10
2010,8,14,15,38,17,50,18
2002,3,23,17,56,11,37,2
2004,3,9,18,63,36,12,9
2012,11,26,21,59,5,65,10
2001,1,25,12,39,8,48,0
2009,12,11,8,95,8,69,3
2002,10,30,18,34,3,42,0
2015,11,9,18,35,11,62,9
2012,2,14,7,36,0,48,0
2014,5,17,19,68,9,67,7
2003,11,24,17,93,20,69,13
2010,8,29,23,4,2,6,1
2007,7,31,1,1,1,3,3
2004,10,26,19,54,4,79,6
2018,6,19,10,83,3,52,3
2006,8,12,6,13,0,15,1
2017,3,31,8,86,6,83,3
2006,11,3,8,53,3,72,3
2011,3,28,0,1,1,2,2
2010,5,5,21,73,3,56,6
2001,4,13,0,4,3,2,0
2017,3,20,18,51,5,69,7
2014,12,13,20,43,2,27,4
2011,12,14,18,31,4,79,7
2009,11,3,17,64,0,65,1
2012,4,25,17,71,6,54,7
2011,12,30,16,77,8,66,6
2007,1,26,23,11,4,5,0
2012,2,29,23,6,5,10,4
2012,3,17,11,50,5,46,7
2007,8,22,14,59,5,71,12
2010,2,9,22,23,10,15,8
2000,9,21,7,17,4,37,4
2004,1,2,5,1,0,11,3
2006,11,14,17,60,7,59,8
2018,6,3,20,23,19,55,11
2002,5,3,0,5,5,4,4
2016,1,14,16,74,11,59,7
2001,4,9,22,21,8,42,6
2004,11,25,7,20,2,53,4
2007,9,18,6,12,0,10,0
2002,11,10,17,48,23,35,6
2000,7,22,16,35,9,58,6
2004,1,19,8,99,1,72,2
2000,10,9,5,1,0,7,0
2010,2,6,19,38,5,64,6
2018,8,20,8,95,3,85,2
2001,2,25,15,32,13,41,25
2014,2,16,23,4,4,8,1
2013,5,15,8,100,2,92,2
2010,9,9,5,2,0,9,0
2015,5,16,11,50,4,43,1
2001,9,30,18,25,2,25,1
2009,1,19,11,57,9,50,7
2012,1,1,7,13,1,22,0
2004,3,29,21,61,9,61,6
2016,4,28,18,37,5,75,9
2004,9,17,10,50,18,47,12
2003,3,6,14,55,14,64,16
2018,12,26,0,5,5,4,1
2013,9,23,17,71,7,47,5
2012,12,17,6,12,1,17,3
2002,11,23,7,13,1,25,0
2014,4,22,22,24,4,15,6
2013,4,8,14,66,4,73,8
2004,10,14,22,67,18,46,6
2011,8,24,23,26,7,9,4
2005,8,7,20,48,39,16,3
2015,4,18,16,63,8,49,3
2017,1,11,20,36,6,59,7
2012,6,18,15,77,4,77,5
2006,6,22,7,47,5,59,3
2010,6,11,18,59,38,47,16
2010,12,20,10,99,13,46,5
2003,9,16,16,44,7,57,1
2005,7,31,19,67,45,15,4
2013,1,4,19,88,3,87,9
2014,9,5,5,2,0,6,0
2002,5,27,23,8,3,11,6
2012,6,12,13,75,11,75,12
2001,4,19,6,30,2,5,0
2012,8,29,17,68,6,47,1
2015,5,2,7,21,1,57,1
2014,2,22,16,57,0,62,9
2001,12,6,17,59,12,36,1
2010,11,5,9,83,3,86,4
2018,9,10,6,17,0,22,2
2002,10,11,11,52,21,46,8
2004,3,23,23,21,1,5,1
2007,12,24,22,10,0,4,2
2006,7,4,19,55,14,57,6
2017,6,3,9,84,5,60,3
2009,3,15,21,72,58,20,18
2013,10,14,22,51,4,13,7
2017,4,3,11,22,11,16,0
2003,1,29,14,74,7,49,1
2007,10,27,17,78,5,64,15
2010,8,26,10,79,12,45,3
2000,1,28,16,23,7,42,9
2002,3,2,13,29,20,38,3
2006,7,27,21,69,25,38,17
2006,8,3,21,78,32,50,29
2013,6,27,14,51,9,68,11
2009,1,12,10,39,9,46,4
2012,10,30,7,25,0,36,0
2002,3,9,16,42,16,45,6
2008,10,25,22,16,3,4,3
2015,2,5,13,60,1,63,3
2004,8,1,1,4,4,1,1
2009,8,15,22,39,8,21,2
2010,12,25,21,2,2,25,7
2014,5,7,11,45,5,63,3
2013,3,11,18,56,25,63,10
2011,6,10,10,98,12,53,10
2005,5,12,10,69,1,63,2
2005,5,17,5,2,0,12,1
2008,1,8,19,49,5,84,10
2003,10,19,8,95,2,71,0
2010,10,14,15,83,25,77,8
2005,4,22,8,82,3,78,3
2013,5,24,20,55,9,85,21
2008,4,7,7,44,0,63,3
2002,7,14,23,12,3,9,5
2010,4,10,23,3,3,8,3
2010,9,3,7,45,1,68,1
2016,4,16,11,58,3,43,5
2016,2,18,15,68,4,66,9
2010,9,24,21,74,11,65,16
2005,12,17,22,38,15,20,8
2012,8,10,5,2,0,4,1
2013,3,20,6,6,0,19,1
2013,5,12,9,69,2,62,3
2009,11,5,15,64,6,82,5
2003,2,16,7,15,1,37,3
2004,2,16,6,16,0,9,1
2008,3,25,5,3,0,12,1
2000,4,15,13,50,8,23,7
2007,8,29,15,4,4,1,0
2018,10,30,17,47,1,48,1
2000,4,9,17,54,18,19,8
2015,2,1,9,61,0,51,5
2001,6,19,20,60,9,54,1
2015,7,30,9,97,6,81,2
2012,2,23,21,64,21,59,8
2017,9,22,22,54,3,31,9
2005,5,19,11,67,4,74,5
2011,10,3,13,71,5,77,4
2000,3,24,22,26,5,62,4
2010,9,21,10,97,7,48,1
2003,12,13,20,37,21,10,0
2018,7,26,1,1,1,2,2
2007,6,11,10,71,29,60,10
2013,7,24,6,9,0,23,1
2009,1,17,5,1,0,4,0
2014,1,31,11,28,14,60,21
2002,2,11,17,61,19,42,1
2001,1,20,15,32,7,42,9
2015,9,7,0,1,1,2,0
2002,10,2,10,35,0,47,0
2018,7,21,0,4,4,8,6
2007,8,13,18,65,18,69,22
2002,8,24,11,53,4,41,4
2014,9,30,20,67,9,73,11
2005,5,22,13,66,6,66,4
2008,6,30,18,70,12,72,20
2003,10,14,11,41,1,43,4
2005,1,1,23,21,1,5,2
2014,4,28,16,71,6,60,12
2004,4,3,15,56,4,62,12
2016,9,4,16,58,1,59,0
2005,4,28,14,63,3,65,1
2011,11,11,6,9,0,15,1
2006,3,27,17,78,11,69,6
2017,5,24,16,61,26,45,16
2009,11,28,23,1,1,5,2
2018,8,27,9,82,4,83,4
2008,1,28,16,80,8,63,6
2007,4,16,17,62,17,67,17
2009,1,7,13,66,13,65,11
2003,12,4,21,20,15,15,15
2016,2,5,12,50,1,64,6
2005,12,19,20,56,13,85,19
2013,5,18,11,46,6,49,2
2003,1,22,15,56,14,52,29
2007,11,1,21,96,6,45,9
2016,2,13,14,33,1,54,3
2015,8,28,23,22,2,13,5
2018,9,25,6,12,0,18,2
2009,12,21,19,66,16,82,26
2017,10,2,16,69,5,54,9
2012,9,13,13,63,3,77,7
2008,10,9,21,83,16,58,13
2010,8,23,21,80,11,60,9
2015,8,8,12,58,1,63,4
2015,9,20,22,54,5,25,8
2017,12,23,18,37,12,51,18
2014,1,3,11,51,18,52,6
2004,1,14,11,74,1,69,2
2012,6,30,5,2,0,4,1
2010,8,11,12,65,7,78,6
2006,5,4,13,59,7,62,8
2003,1,27,12,65,1,53,6
2017,8,25,22,59,7,25,7
2005,4,25,9,75,5,68,0
2000,10,21,21,44,4,20,4
2001,4,13,15,28,6,50,11
2011,10,3,18,28,1,81,8
2018,8,10,20,71,24,74,26
2015,7,26,21,64,11,62,9
2004,1,5,19,45,40,22,14
2012,4,25,14,77,5,82,4
2015,11,25,22,47,3,24,6
2018,12,26,15,74,6,68,4
2017,2,12,17,59,5,54,7
2008,4,7,8,72,6,80,2
2017,9,1,11,46,9,49,5
2009,4,30,16,78,10,65,4
2005,9,23,21,69,13,66,13
2002,11,26,11,60,12,38,3
2001,9,30,13,25,3,30,2
2004,8,1,14,72,16,68,11
2014,12,16,8,80,0,80,0
2015,9,2,12,72,3,61,1
2018,5,15,10,68,5,58,8
2003,10,19,7,23,1,48,0
2006,6,27,11,51,21,61,21
2008,8,14,21,82,16,39,13
2006,6,28,10,56,20,63,8
2013,5,12,6,6,0,15,0
2002,5,16,20,55,6,50,4
2006,8,12,9,90,15,58,12
2006,6,22,8,63,8,89,3
2014,2,25,14,68,9,72,3
2008,2,21,19,48,22,35,17
2014,5,19,18,45,8,76,13
2012,12,8,12,57,1,57,4
2004,1,3,9,48,11,41,7
2016,4,16,20,30,2,45,7
2003,3,12,21,45,5,60,5
2005,10,31,7,54,0,60,3
2010,2,13,23,10,10,10,4
2005,12,17,9,88,16,58,8
2003,1,29,1,2,2,2,2
2002,11,23,8,54,1,36,1
2009,1,12,21,84,8,57,11
2004,8,6,23,23,3,7,3
2014,6,4,14,59,5,69,5
2018,11,22,12,76,2,46,2
2016,1,6,9,87,5,75,2
2000,10,9,10,58,7,47,2
2016,3,6,23,22,3,14,4
2002,10,30,13,22,1,40,2
2015,9,3,11,42,3,59,3
2001,7,9,18,26,7,37,6
2011,5,6,0,1,1,3,1
2012,1,6,5,4,1,5,0
2000,11,9,19,30,15,49,39
2018,6,23,16,55,11,75,18
2006,12,19,10,82,10,63,2
2007,8,29,0,15,15,11,9
2011,8,11,8,93,2,76,2
2005,4,25,22,63,7,71,8
2001,10,8,22,20,2,41,6
2014,11,2,11,48,5,51,3
2001,3,14,9,23,4,49,3
2008,10,9,10,61,13,58,10
2004,5,10,20,69,18,63,11
2008,6,14,23,19,12,7,5
2000,3,30,0,14,13,2,1
2014,9,22,8,80,3,75,1
2000,5,8,8,67,2,36,2
2004,10,28,18,48,41,7,2
2014,9,5,10,80,2,49,6
2007,9,12,15,79,15,75,10
2003,2,13,11,69,8,72,3
2011,8,14,11,56,10,60,6
2018,8,20,23,20,6,18,8
2012,12,17,9,61,4,70,3
